name,-ckpt-loop-counter-1.aot,-ckpt-loop-counter-4.aot,-ckpt-loop-counter-8.aot,-ckpt-loop-counter-16.aot,-ckpt-loop-counter-20.aot,-ckpt-loop-counter-30.aot,.aot
OMP_NUM_THREADS=4 bt,72.050233,204.99556,202.940692,198.254954,203.236879,196.616313,174.029686
OMP_NUM_THREADS=4 bt,174.029686,234.523865,238.154316,232.532428,244.675068,257.905287,216.318538
OMP_NUM_THREADS=4 bt,159.751052,120.925353,115.452458,117.588057,121.626401,116.016842,84.003667
OMP_NUM_THREADS=4 bt,194.895827,148.767059,128.070045,128.862979,123.694387,123.407523,82.051817
OMP_NUM_THREADS=4 bt,414.03577,419.656325,404.87777,402.430997,407.962319,393.041561,303.726497
OMP_NUM_THREADS=4 bt,59.051604,53.953419,49.03924,49.071896,49.724991,51.119433,43.008292
OMP_NUM_THREADS=4 bt,108.474026,102.477194,100.909685,100.927147,102.01629,110.853839,110.853839
OMP_NUM_THREADS=4 cg,69.356505,50.264783,49.013912,44.925919,52.795304,46.332808,36.269329
OMP_NUM_THREADS=4 cg,0.003348,0.003043,0.00286,0.002975,0.002784,0.007424,0.00233
OMP_NUM_THREADS=4 cg,58.192811,29.756979,35.718732,33.97718,36.081124,33.600854,21.153788
OMP_NUM_THREADS=4 cg,0.082635,0.058994,0.071203,0.057617,0.05834,0.057798,0.06195
OMP_NUM_THREADS=4 cg,53.354193,37.790224,40.983193,41.228619,41.013251,41.843723,32.099436
OMP_NUM_THREADS=4 cg,55.894515,50.455547,47.648831,43.253853,45.487946,45.389134,39.219629
OMP_NUM_THREADS=4 cg,317.533347,300.263213,308.130498,296.469622,301.238433,312.329639,297.099407
OMP_NUM_THREADS=4 cg,14.76778,12.520012,16.135082,10.752838,9.897566,15.232144,8.740025
OMP_NUM_THREADS=4 cg,11.737972,9.586832,12.359542,11.398655,10.368501,9.715921,10.058599
OMP_NUM_THREADS=4 cg,556.015907,556.015907,419.66439,419.66439,408.325249,414.545794,414.545794
OMP_NUM_THREADS=4 ep,121.000119,112.417863,97.934804,97.934804,101.220643,100.339281,76.09522
OMP_NUM_THREADS=4 ep,221.99038,203.000084,200.380781,200.380781,202.051222,202.051222,165.512222
OMP_NUM_THREADS=4 ep,268.868116,228.041938,235.907826,232.859912,221.728514,239.398264,211.320684
OMP_NUM_THREADS=4 ep,159.479156,105.775634,127.706162,128.998529,117.696491,102.496662,81.844078
OMP_NUM_THREADS=4 ep,184.114864,138.698339,126.862378,129.061647,129.368017,125.104065,78.778087
OMP_NUM_THREADS=4 ep,420.374677,390.14059,414.172355,380.03802,393.449,408.250536,306.585841
OMP_NUM_THREADS=4 ep,59.456459,51.181602,50.435341,50.076217,50.919893,49.556162,39.41576
OMP_NUM_THREADS=4 ep,112.572589,106.422941,106.814155,104.990001,109.098489,106.589787,103.954696
OMP_NUM_THREADS=4 ep,74.899401,48.735023,49.560421,46.790559,49.642881,48.947257,37.488716
OMP_NUM_THREADS=4 ep,0.002239,0.002978,0.003414,0.003183,0.002482,0.003007,0.002582
OMP_NUM_THREADS=4 ft,58.456601,37.78706,32.867972,27.656824,33.417477,36.121353,17.504686
OMP_NUM_THREADS=4 ft,0.069167,0.057139,0.055134,0.061194,0.069032,0.057136,0.047924
OMP_NUM_THREADS=4 ft,52.522214,42.829751,42.69284,43.143568,43.254117,42.044843,32.867795
OMP_NUM_THREADS=4 ft,50.61422,54.129833,44.278653,50.155516,45.071293,42.303008,42.066893
OMP_NUM_THREADS=4 ft,327.5412,302.324974,318.172329,302.592308,296.830258,305.39984,280.512368
OMP_NUM_THREADS=4 ft,16.013553,14.271455,14.271455,13.122733,11.974462,13.63568,7.867628
OMP_NUM_THREADS=4 ft,12.604007,10.176379,12.402716,9.689123,11.037695,11.242172,9.596647
OMP_NUM_THREADS=4 ft,515.915287,431.777659,411.743991,411.743991,425.296008,425.296008,324.011287
OMP_NUM_THREADS=4 ft,128.399864,128.399864,98.156543,103.344692,100.916858,107.016676,69.976051
OMP_NUM_THREADS=4 ft,220.333084,195.939794,200.575238,200.813477,200.896695,190.339097,166.769763
OMP_NUM_THREADS=4 lu,270.761135,231.233142,227.113186,217.66587,241.414543,230.039771,222.43317
OMP_NUM_THREADS=4 lu,158.612651,117.425704,109.956495,118.753765,109.981019,111.971308,71.379957
OMP_NUM_THREADS=4 lu,194.211703,132.97066,129.75593,124.53333,140.583488,127.412134,87.156678
OMP_NUM_THREADS=4 lu,433.250364,415.583573,405.741195,408.478021,375.572272,410.96162,410.96162
